"idtwitter","subj","pos","neg","iro","top","TEXT"
"134558981262811136","0","0","0","0","1","“Governo Monti senza l'approvazione di Lega nord, Idv e SEL. Siamo alla nuova conventio ad excludendum. #elezioni”"
"134338306757509122","0","0","0","0","1","“Mario #Monti nominato senatore a vita: Napolitano cerca di rassicurare i mercati. Sarà lui il capo del futuro governo di unità nazionale?”"
"143713348691824640","1","0","0","0","1","“La bancarotta porterebbe tutti a stare peggio. E' il rischio che la #manovra del governo #Monti deve scongiurare.... http://t.co/82oRbUwd”"
"395551213858856960","1","1","0","0","0","Tweet Not Available"
"138978751118712832","1","0","1","0","1","“dalle 15 in diretta #CitofonareAdinolfi, mentre la borsa affonda ancora e il governo Monti si muove troppo lentamente http://t.co/f1PnbwuS”"
"136530214472790016","1","0","0","0","1","“@machediscorsi Ma Mario Monti è in tribuna Montemario""?”"
"196368948512559105","1","1","0","0","0","Tweet Not Available"
"136395433638498305","1","1","0","0","1","“Bersani, Pd: pieno appoggio a governo Monti, avanti con riforme... http://t.co/JpZm1QuM”"
"195851691285950464","1","0","1","0","1","Tweet Not Available"
"145979960157405187","1","0","1","1","1","“Se al posto del #Milan ci fosse stata la #Juve, la priorità del governo #Monti sarebbe diventata un'interpellanza parlamentare anti-Juve”"
"165140731705573376","1","0","1","0","1","Tweet Not Available"
"161354912763092992","0","0","0","0","1","“Che fare con le politiche sociali? Una proposta al governo #Monti http://t.co/3DvKnahM”"
"192841135218102272","0","0","0","0","0","Tweet Not Available"
"196489600552812544","0","0","0","0","0","“Equitalia Giustizia: aggio ancora al 5 per centoConfermato al 5% l'aggio per la gestione delle risorse intestate al Fondo unico di giusti…”"
"192521020199014400","1","0","1","0","1","“#Grillo parla di una Norimberga dei partiti. Ma come si fa a dargli credito? Possibile che in Italia ci sia spazio solo per i buffoni?”"
"134729391983964160","1","0","0","0","1","“Come la penso su un possibile Governo Monti: http://t.co/gJ2ILjGQ”"
"393468290766766080","1","0","1","0","0","“@Simo_Ventura I FREE BOYS HANNO CANTATO QUESTA CANZONE MEGLIO DI QUANTO L'AVREBBERO CANTATA I ONE DIRECTION?! SCHERZI VERO?!”"
"154126036244758528","1","0","1","0","1","“Fondi per l'Editoria, si attendono ancora risposte certe dal governo Monti. Temo che non arriveranno”"
"145114155848957952","1","0","1","0","1","“Pesante 'uno-due' su #manovra da Bankitalia e Corte Conti: E' recessiva"". Professor #Monti bisogna #cambiarelamanovra.”"
"192383980287430656","1","1","0","0","1","“D'accordissimo! #Grillo all'attacco: 'Terrorizziamo i partiti''Ora siamo la terza forza del Paese'”"
"391963352861130752","1","0","1","0","0","“@_DAGOSPIA_ a parte il fatto che si studia perché non è facile trovare lavoro, ci dicono pure che il livello culturale è basso, e allora?”"
"193141953536344065","0","0","0","0","1","“TT Twitter Italia 03:00: 1.#cinemaInChiesa 2.#serviziopubblico 3.#Grillo 4.Trota 5.Levon Helm 6.Prince Of Persia 7.Lega 8.Franca Rame”"
"396667686312484864","0","0","0","0","0","“Accadde oggi:1993: entra in vigore il Trattato di Maastricht, che stabilisce formalmente l'Unione Europea.... http://t.co/2lMbyWCaa1”"
"194508800286404608","1","1","0","0","0","“@AngelColdplay_ Grazie, grazie (?) u.ù”"
"391925027823575040","0","0","0","0","0","“Fine primo tempo: #FiorentinaJuve 0-2 (Tevez, Pogba). Quali sono i vostri commenti sui primi 45 minuti?#ForzaJuve”"
"192119114423209984","0","0","0","0","1","“@SkyTg24 #TgMattina #ditelavostra #Grillo Ma perché chi nasce in Italia non dovrebbe essere un ITALIANO? Grazie”"
"195768548625354752","1","0","0","0","1","“Attaccare #Grillo serve solo a fargli conquistare i giornali e parte di chi li legge dopo aver invaso da tempo web e piazze #Weimar”"
"395522297135910912","1","0","1","0","0","“È possibile che la cosa più importante è se B.rimane senatore?”"
"147370445665087488","1","0","1","0","1","“Le lobby sconfiggono il governo #Monti http://t.co/3UQF7zgo via @http://www.romaitalialab.it/articolo.cfm?id=261”"
"163325461663977472","1","1","1","0","1","“@demagistris governo monti è arroccamento dei poteri noi siamo il contrario #forumbenicomuni”"
"395504741025071104","1","1","0","0","0","“@GassmanGassmann Che bella!!!!!!!!!!!!!!”"
"193068112478871552","1","0","1","0","1","“a #Grillo torna a fare quello che ai sempre fato il comico quello ti riesce bene”"
"193306866829377537","0","0","0","0","0","“ANTIQUARIATO - USCITA - Capo redattore Maria Luisa MAGAGNOLI, Capo redattore, non è più nell'organico della redazione di ANTIQUARIATO”"
"392007854812852224","0","0","0","0","0","Tweet Not Available"
"191635857273389057","1","1","0","0","0","“I sogni, la felicità, l'amore, ogni minuto che passa è buono per rivoluzionare tutto...”"
"134555393362886656","1","0","0","0","1","“Mario Monti, neo senatore a vita, «SuperMario» http://t.co/ZgGe6mVi”"
"191878957090615296","1","1","0","0","0","Tweet Not Available"
"145146970187628544","1","0","0","0","1","“Una prostituta scrive a Monti: “Mi faccia pagare le tasse”: #escort #lettera #mario monti ROMA – Una prostituta ... http://t.co/gOVOXjQC”"
"145994752591003650","1","0","1","0","1","“Si avvicina prepotentemente la prospettiva di un ritorno in piazza per una nuova, enorme manifestazione contro il governo Monti”"
"164406204989325312","0","0","0","0","1","“La risposta di #Alemanno alla #Fornero nel governo #Monti c'è lo stesso rapporto di presenze tra uomo e donne"" http://t.co/g3tsjw3B”"
"191113148932165633","0","0","0","0","0","“Lo spot della fiat 500? Si gira a Maiori - Corriere del Mezzogiorno: The spot of the fiat 500? He turns to Maiori.http://t.co/aZnVb7lc”"
"136828997341417472","0","0","0","0","1","“#comuni #ancigiovane Governo Monti- Fanelli e Santarsiero: “La nomina di Barca è garanzia per politi... http://t.co/Zv3O7ffx #news #anci”"
"135439113024319488","1","0","1","0","1","“Il governo #monti è contro il il popolo sovrano.”"
"393332326949994496","1","1","0","0","0","“Io viaggio, non per andare da qualche parte, ma per andare. Io viaggio per l'amore del viaggio. La grande... http://t.co/o46FbpuasF”"
"396654713262710785","1","0","1","0","0","Tweet Not Available"
"156052932859658240","1","0","1","0","1","“.: La bugia del Governo Monti http://t.co/QDOgw6Pu”"
"196566478881959936","0","0","0","0","0","“A pranzo gnocchi alla gorgonzola!”"
"393417730453680128","1","0","1","1","0","“Contate fino a 10 e poi buttatevi nel fiume.Io sono quello sull'argine che aspetta”"
"191947629259800577","1","1","0","0","1","“#monti : se tutti pagassero le tasse.. #Grillo rubereste il doppio .. sante parole miticoooo”"
"153893348766253056","1","0","1","1","1","“#Ansa: dopo la #finanziaria del governo #Monti avvistati i primi gommoni di italiani diretti in Albania all'alba del nuovo #anno. #cronaca”"
"391904063925018624","0","0","0","0","0","“#rt seguimi e ti seguo in più ti voto il profilo in:🌕perfetto🌔bellissimo🌓bello🌒carino🌑consiglio:cambialo x7”"
"135797326924087296","1","1","0","1","1","“Mi piace Mario Monti. E dire che l'ultimo premier che mi ha entusiasmato si chiamava Alcide De Gasperi. #doposilvio”"
"157078340862345217","1","0","1","0","1","Tweet Not Available"
"391827419213991936","0","0","0","0","0","“Buongiorno💋 #rt seguimi e ti voto l'icon da uno a 10 x”"
"162868194959294466","1","1","1","0","1","“Un governo eletto non avrebbe avuto il coraggio di fare le scelte del governo Monti, dure, impopolari, ma coraggiose.”"
"195620822646394881","0","0","0","0","0","“Un funambolo ... Mustafà, il mago della patata (e della carota): ROMA – Nel mercato romano di Porta Port... http://t.co/UGu4CtfY”"
"393296539919339520","0","0","0","0","0","“http://t.co/UbTlb4TkXX Primo appuntamento con la rubrica fai da te per bloggers, il nostro blog è presente in Google?”"
"144535273093607424","0","0","0","0","1","“L’intervento di riduzione della spesa previdenziale operato dal Governo Monti: http://t.co/tUoQzIot”"
"395483724575690752","1","1","0","0","0","Tweet Not Available"
"194038866854948864","1","0","1","0","0","“L'amore è una roccia. Le lacrime che scenderanno scaveranno poco per volta la roccia fino a creare un solco profondo, irreparabile”"
"192194974744444929","1","1","1","0","0","Tweet Not Available"
"155245284530724864","0","0","0","0","1","“Il presidente MARIO MONTI e la massoneriahttp://t.co/e57oJrf7”"
"391929956001120256","1","0","1","0","0","“@pinoi9 nemmeno le cosevpeggiori si vedono.... occhi aperti"" !!!”"
"143644829715415040","1","1","1","0","1","“la latitanza della Rai alla conferenza stampa di Mario Monti @ggramaglia, però #Rainews ha fatto un'ottima diretta. Bistrattata, ma è Rai!”"
"193218150655987713","0","0","0","0","1","“#Grillo depositario del marchio 5stelle, #Favia da Santoro fa spallucce e conferma che alla fine è lui che decide, nel bene e nel male.”"
"393443909252050944","0","0","0","0","0","“#FedezpreparalavaligiaperAmsterdam #bestitalianact #MTVEMA Fedez Trendinalia mi ha menzionato dicendo che sono stata la prima a twittare”"
"146266543158870016","1","0","1","0","1","Tweet Not Available"
"393474704943874048","0","0","0","0","0","“ATP BASILEADOMANI, UN GIORNO STORICO?25 ottobre 2013, ore 20. Nella natia Basilea Roger Federer, quasi al... http://t.co/EIZugTc1ck”"
"143421674245718016","1","0","0","0","1","“Ma la conferenza stampa del governo #monti ce la farà a finire prima di #distretto?”"
"392007854351081472","1","0","1","0","0","“@albertotanas minchiate di questi mesi a difendere ciò che era palese....!!!”"
"187875809363636224","1","0","1","0","0","Tweet Not Available"
"393479283282575360","1","0","1","0","0","Tweet Not Available"
"196708310844583936","1","1","0","0","0","“@Chia_LovesHarry grazie!! :D”"
"395416158830358528","1","1","0","0","0","Tweet Not Available"
"194401564599910400","1","1","0","0","0","“@heeyou_ haha grazie mille :)”"
"136830869687119872","1","1","0","0","1","“Governo Monti, Enrico Letta: Bene donne in ruoli chiave, Mario Monti è partito con il piede giusto"" http://t.co/aD9Qf3zh”"
"147661754263011328","1","0","1","1","1","“#Albertazzi subito carico a @RaiRadio2: Mario #Monti? E' moscio. Come #Montolivo, il centrocampista della #Fiorentina""”"
"162467990540009472","0","0","0","0","1","“http://t.co/3TfUmClo -- La rete nazionale dell'usato scrive al governo Monti”"
"195774047932526592","1","0","0","0","1","“@andreavianel mi spiace ma la presunta superiorità del parterre dei talk politici nei confronti di #Grillo è evidente a tutti #agorarai”"
"146581666155081728","1","0","1","0","1","“E comunque a me pare che il governo #Monti abbia un effetto depressogeno #diariodellamanovra #manovra”"
"163298667594395650","0","0","0","0","1","Tweet Not Available"
"190121408427331584","1","1","0","0","0","“ad oggi Autoalcentesimo ha fornito 1100 euro di bonus carburante per soli 33.88€ ....anche noi nel nostro piccolo... http://t.co/RMUtIgF2”"
"391946156550672384","1","0","1","0","0","“Il giocattolo si è rotto.Speriamo di arrivar terzi e pensiamo a pareggiarla a Madrid #Juventus”"
"135717998458716160","0","0","0","0","1","“Il Governo Monti c'è già - Chi sono i Ministri? http://t.co/enlsieLm”"
"396550781362782208","1","1","0","0","0","“La 5x04 sarà una vera bomba.”"
"156853426943299584","1","1","1","0","1","“Di Pietro è al Top,Idv unica opposizione credibile al governo #Monti lega al momento fuori dai giochi”"
"396718778157129729","1","1","0","0","0","Tweet Not Available"
"136914110448287744","1","0","1","0","1","“È più forte di me. Non li capisco. OccupySapienza. Il governo Monti sarebbe addirittura peggiore di B. E protestano, ma per cosa? #linfedele”"
"393276536075599872","1","1","0","0","0","Tweet Not Available"
"147659097217576960","1","0","1","1","1","““@On_Scilipoti: non voto,non riconosco il governo Monti”Chi l'ha detto?Scilipoti. Chi????”"
"159174242942980096","1","0","0","0","1","“Questo freddo è colpa delle liberazioni apportate al ghiaccio dal governo Monti”"
"190351532930236416","0","0","0","0","0","“Corriere della Sera: Siria: cessate fuoco, Cns, manifestate: BEIRUT - Scendere in strada e manifesta... http://t.co/PJMeK3bm”"
"195886249821732864","1","0","1","1","1","“Ricapitolando: #Grillo fa bene a fuggire dai giornalisti, non va paragonato a Stracquadanio e io faccio demagogia. Il #nuovomiracoloitaliano”"
"137640892411555840","1","1","0","0","1","Tweet Not Available"
"134591348656447488","1","0","1","0","1","Tweet Not Available"
"134591511454158848","1","0","1","0","1","“Lega Nord. Maroni dice no al governo Monti http://t.co/5zbD1RWG”"
"396718775807905792","1","0","1","0","0","Tweet Not Available"
"186495743618580485","1","1","1","0","0","“@xdreamingNiall grazie...mi serviva una mappa! ;DD LOOL con il diario non ci capisco un corno.”"
"392018587504099330","1","0","1","0","0","Tweet Not Available"
"143819518186237952","1","0","1","0","1","“Governo Monti, l'equita' dimenticata - http://t.co/ydY3y86T”"
"195117431910440961","0","0","0","0","1","“Finalmente è arrivata una risposta dopo tante non-risposte. La prima alternativa a #Grillo è #Monti. Chi concorda alzi la mano”"
"146634046976434176","1","0","1","0","1","“Il #governo #Monti ha perso un'altra occasione per far uscire l'Italia dal medioevo”"
"136202122453721088","1","0","1","0","1","“D'Alimonte a #linfedele esprime forti dubbi sul fatto che il governo Monti cambi la legge elettorale. Più facili elezioni anticipate.”"
"190507753486286848","1","1","0","0","0","“@sim1rtp vedi nel male ti è andata bene!! Io pure ho saldato x marsa!!”"
"160735861330292736","1","0","1","0","1","“Mario Monti massone”"
"193076793127862272","1","1","0","0","1","Tweet Not Available"
"191170745668337666","1","0","1","0","0","“@criamayne No, anche a me mancano, tantissimo.”"
"136731003464069120","1","1","0","0","1","“Mario Monti ama la bici. Bene, voglio apprezzarlo per questo motivo e magari sistema qualcosa a favore delle due ruote.”"
"132404391520124929","1","1","0","0","1","“@riotta Mario Monti senz'altro. C'è bisogno di un #Ciampi: tecnico che scaldi anche i cuori. Almeno un po'.”"
"136106628180230145","1","0","1","1","1","“Telefonata di Bossi a Mario Monti. Aveva sbagliato numero.”"
"164031695069261824","1","0","0","0","1","“Questa storia del cambio vertici di forze di polizia e servizi segreti da parte del governo Monti è vera? Ma non era un governo di scopo""?”"
"165109071572238336","1","0","1","0","1","“Caro Mario Monti,é con monotonia che ti mando a cagare”"
"195597810350047232","1","1","1","0","1","“#Piazzapulita grazie a La7 che da spazio a #Grillo e ad opinioni non schiave del sistema, della sue varie Caste e delle sue sanguisughe.”"
